MiSeqRun,Sample_name,Locus,sample_id,Hash,nReads
1,21,LerayXT,21-KAY-13-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,2672
1,21,LerayXT,21-KAY-13-c,5589c9fd0b80abb991095d51b0d08322c825b1ab,115
1,21,LerayXT,21-KAY-13-c,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,84
1,21,LerayXT,21-KAY-13-c,67ea62282df47a1b7579f046b745d6743fd791ad,241
1,21,LerayXT,21-KAY-13-c,317a0f4948acf74d0f9571922b285195b7bdac87,394
1,21,LerayXT,21-KAY-13-c,b4cfebd5d016b7a8629df2e4a5c4a974a8a6419d,446
1,21,LerayXT,21-KAY-13-c,f60f73b74b576bf99a4910ce4eafa8ccdd73d372,214
1,21,LerayXT,21-KAY-13-c,00e230ad785b1cabe0eaf35d1b988650b4fea591,87
1,21,LerayXT,21-KAY-13-c,5e6d4f1f2915a1c2716bdfa6c9012513b2d8c84d,335
1,21,LerayXT,21-KAY-13-c,c2b11fe8f39ea90c6418bfc2851e959c7bce5b83,308
1,21,LerayXT,21-KAY-13-c,3d884390fcb22d8f9465e70a318ff47a62ab3719,167
1,21,LerayXT,21-KAY-13-c,2ba295485dfb86366e09f71a2b22617850aac593,56
1,21,LerayXT,21-KAY-13-c,a4eb61798c2622779323f9170dbac28f68978688,26
1,21,LerayXT,21-KAY-13-c,9d30db3ecd7eb72a43280c41c35f258429b55900,34
1,21,LerayXT,21-KAY-13-c,394103bce118746a84c1d76a11ace45501b52c25,21
1,21,LerayXT,21-KAY-13-c,d305fa97eab767192b8065c736b89815a921ab76,9
1,21,LerayXT,21-KAY-13-c,353ef25e7778668debb3bf847944593239660be2,3
1,22,LerayXT,22-KAY-15-a,bcf014db0fa81110df38538d575fa91aeda4823d,88759
1,22,LerayXT,22-KAY-15-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,53
1,22,LerayXT,22-KAY-15-a,67ea62282df47a1b7579f046b745d6743fd791ad,36
1,22,LerayXT,22-KAY-15-a,5ee8482e3a25aa2e566598c8f01b8cd76493265a,47
1,22,LerayXT,22-KAY-15-a,317a0f4948acf74d0f9571922b285195b7bdac87,224
1,22,LerayXT,22-KAY-15-a,6667a9090bbbf900fc104f144a3f52c731a6e20a,130
1,22,LerayXT,22-KAY-15-a,1b7cb58520a0d454514372a777e4041733e7edfc,179
1,22,LerayXT,22-KAY-15-a,fe2474ad130943c219ad2042726617c32354081b,10
1,22,LerayXT,22-KAY-15-a,0a2f3681f5d706027b77f239bb43e71db9b9facb,48
1,22,LerayXT,22-KAY-15-a,c961888837d6e83542b643560f258f7047f4fb64,9
1,22,LerayXT,22-KAY-15-a,fe2a04b08848e29e6cb5852ae85280020017e863,127
1,22,LerayXT,22-KAY-15-a,29b7d335d38a967bf2f227c9ff0dd2c4e0269e67,10
1,22,LerayXT,22-KAY-15-a,a0ef4a6ad9550e9f89c8f625dfb644364a8a9c0b,17
1,22,LerayXT,22-KAY-15-a,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,28
1,22,LerayXT,22-KAY-15-a,21fa3b7a89dd59a5c8acc9871d5aab42a01b021d,11
1,22,LerayXT,22-KAY-15-a,cf69f21205d771fa81b5fdcdeb9a6d9413380593,61
1,22,LerayXT,22-KAY-15-a,8e5a4b00102a5edb34faae3d70933b035f610682,68
1,22,LerayXT,22-KAY-15-a,1003cef704d41c8f193b1e2ba3509c0c57284511,55
1,22,LerayXT,22-KAY-15-a,edce2e310251f5421d7f9551e29337de7127581a,37
1,22,LerayXT,22-KAY-15-a,71724e7213615b5ff388307ddea008733e8c2ffc,20
1,22,LerayXT,22-KAY-15-a,7867cd042564fda4c8bb47de923f8c706c2325d6,10
1,22,LerayXT,22-KAY-15-a,80749d9eaf27672f98cbefacb1ee08e3c8a66f6c,17
1,22,LerayXT,22-KAY-15-a,9b5f34ce00dce4947636f7be8a45e10dc628b96c,16
1,22,LerayXT,22-KAY-15-a,6b2dba138185406687cc10bc3339754ad20700b2,16
1,23,LerayXT,23-KAY-15-b,bcf014db0fa81110df38538d575fa91aeda4823d,175204
1,23,LerayXT,23-KAY-15-b,5589c9fd0b80abb991095d51b0d08322c825b1ab,138
1,23,LerayXT,23-KAY-15-b,67ea62282df47a1b7579f046b745d6743fd791ad,66
1,23,LerayXT,23-KAY-15-b,5ee8482e3a25aa2e566598c8f01b8cd76493265a,146
1,23,LerayXT,23-KAY-15-b,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,4
1,23,LerayXT,23-KAY-15-b,317a0f4948acf74d0f9571922b285195b7bdac87,595
1,23,LerayXT,23-KAY-15-b,6667a9090bbbf900fc104f144a3f52c731a6e20a,226
1,23,LerayXT,23-KAY-15-b,1b7cb58520a0d454514372a777e4041733e7edfc,366
1,23,LerayXT,23-KAY-15-b,a4c1094b86c58198ccdb5f9451dd874eb5cd317c,6
1,23,LerayXT,23-KAY-15-b,29b7d335d38a967bf2f227c9ff0dd2c4e0269e67,33
1,23,LerayXT,23-KAY-15-b,a0ef4a6ad9550e9f89c8f625dfb644364a8a9c0b,99
1,23,LerayXT,23-KAY-15-b,21fa3b7a89dd59a5c8acc9871d5aab42a01b021d,64
1,23,LerayXT,23-KAY-15-b,618d9ab793ba459ae029bf77139c80cfcb649633,137
1,23,LerayXT,23-KAY-15-b,3519e20b7254197510d78e4e24b880b8154b133a,111
1,23,LerayXT,23-KAY-15-b,5ed7987f603b71554377dc18dfa65dd96c4148d9,19
1,23,LerayXT,23-KAY-15-b,7e49b7baf81f21f4860479fdd16796024c34d4aa,74
1,23,LerayXT,23-KAY-15-b,ab374adef788269151296702d59d09ea544f8e6d,27
1,23,LerayXT,23-KAY-15-b,0ba99bc68128a193f2ffd57961a4e65148ed7d4b,29
1,23,LerayXT,23-KAY-15-b,53a42320ad54c94dd0b9df11c17504705399e4bf,9
1,23,LerayXT,23-KAY-15-b,f6b204b16cdad96287d395026b375f343e5689ec,16
1,23,LerayXT,23-KAY-15-b,95dd7eb0ef7187e1143c54c00310127444fc4333,10
1,23,LerayXT,23-KAY-15-b,c5d44de3b97da88e7ec97ee4b3d9cceec4afa67b,9
1,23,LerayXT,23-KAY-15-b,63760d8865500692550a2dfc5bb8c3a4671baf61,6
1,24,LerayXT,24-KAY-15-c,bcf014db0fa81110df38538d575fa91aeda4823d,160230
1,24,LerayXT,24-KAY-15-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,212
1,24,LerayXT,24-KAY-15-c,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,129
1,24,LerayXT,24-KAY-15-c,5ee8482e3a25aa2e566598c8f01b8cd76493265a,116
1,24,LerayXT,24-KAY-15-c,317a0f4948acf74d0f9571922b285195b7bdac87,188
1,24,LerayXT,24-KAY-15-c,add35e6a1bd320a8be400132094abf1520846a95,71
1,24,LerayXT,24-KAY-15-c,fee223262144af31ecf705f55a1182567424d3d9,345
1,24,LerayXT,24-KAY-15-c,1b7cb58520a0d454514372a777e4041733e7edfc,302
1,24,LerayXT,24-KAY-15-c,a4c1094b86c58198ccdb5f9451dd874eb5cd317c,69
1,24,LerayXT,24-KAY-15-c,c961888837d6e83542b643560f258f7047f4fb64,5
1,24,LerayXT,24-KAY-15-c,324cfecb1540fd2d5bcfff4eed5f35386b962b8d,26
1,24,LerayXT,24-KAY-15-c,3b1edb54226f6e9e6443724a05c55b8e0d6a90ce,105
1,24,LerayXT,24-KAY-15-c,29b7d335d38a967bf2f227c9ff0dd2c4e0269e67,163
1,24,LerayXT,24-KAY-15-c,e67492ad8231f1a412f838a32c34f3cc81e2bbbf,121
1,24,LerayXT,24-KAY-15-c,21fa3b7a89dd59a5c8acc9871d5aab42a01b021d,94
1,24,LerayXT,24-KAY-15-c,f5c7f80aeb51b338eb5fa67a83826696b4ad199d,128
1,24,LerayXT,24-KAY-15-c,7e49b7baf81f21f4860479fdd16796024c34d4aa,3
1,24,LerayXT,24-KAY-15-c,bddbe59e70d674d96a3a99c9af04859eb359b43d,27
1,24,LerayXT,24-KAY-15-c,1c22ea8f147aef723fdd44b69e0ec480603a3073,38
1,24,LerayXT,24-KAY-15-c,5a9aeb54d9bb0f914e701640267898aa9ead57d7,22
1,24,LerayXT,24-KAY-15-c,322b399075c6b7818848a4456312c31b08032e67,21
1,24,LerayXT,24-KAY-15-c,d60767ef7372bde13037fb0bf397d68c717cd430,19
1,24,LerayXT,24-KAY-15-c,a8cfaba8d6e509acf4d8690a0d36a6401643cae0,17
1,24,LerayXT,24-KAY-15-c,90f0c382fdcd282b80895ada9941c3d15ca79bea,7
1,25,LerayXT,25-KAY-16-a,9539f6a44c877269198249a8f0b5f957f8854c7e,232084
1,25,LerayXT,25-KAY-16-a,5589c9fd0b80abb991095d51b0d08322c825b1ab,328
1,25,LerayXT,25-KAY-16-a,74288e9967e36f202922cbd4f83b5236a199f917,1159
1,25,LerayXT,25-KAY-16-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,378
1,25,LerayXT,25-KAY-16-a,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,95
1,25,LerayXT,25-KAY-16-a,67ea62282df47a1b7579f046b745d6743fd791ad,557
1,25,LerayXT,25-KAY-16-a,5ee8482e3a25aa2e566598c8f01b8cd76493265a,4881
1,25,LerayXT,25-KAY-16-a,108d4657158923e75cc49074e7b77dd24fbb23ed,1102
1,25,LerayXT,25-KAY-16-a,80f508ff8834949761b45cfd60ecf7efa5c68e6c,419
1,25,LerayXT,25-KAY-16-a,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,788
1,25,LerayXT,25-KAY-16-a,add35e6a1bd320a8be400132094abf1520846a95,783
1,25,LerayXT,25-KAY-16-a,ecbcc3bd709776326a720729ad74c020c160aa3a,277
1,25,LerayXT,25-KAY-16-a,fee223262144af31ecf705f55a1182567424d3d9,1013
1,25,LerayXT,25-KAY-16-a,d45686ea5a94fd4d3e5267f7356d800605319ae4,692
1,25,LerayXT,25-KAY-16-a,625c11937fbe69a301a0ea9e78a1d58026488e37,818
1,25,LerayXT,25-KAY-16-a,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,208
1,25,LerayXT,25-KAY-16-a,08a2fe4904f560bdf8814e4ca861c4caf35fb199,758
1,25,LerayXT,25-KAY-16-a,1ffdf4160f9faee099fcecb24df183bcd362862f,687
1,25,LerayXT,25-KAY-16-a,7db84951d25a53a3925224e58de1444245955bc8,638
1,25,LerayXT,25-KAY-16-a,423f253f74c0442f60c7b4c0008b87f258cf764d,367
1,25,LerayXT,25-KAY-16-a,6767701a30bf37752416b3fc6934fb0ff0fea631,250
1,25,LerayXT,25-KAY-16-a,c07b74c3abd05d0536044dd604bbbd954eb6081d,121
1,25,LerayXT,25-KAY-16-a,76212b750992d02bc9696ddabcc65960829fb6ef,247
1,25,LerayXT,25-KAY-16-a,f2065ffb0ebc03f19fcb564a374a9719cdcf86e9,264
1,25,LerayXT,25-KAY-16-a,e5d8e3a1ceb99aaf94f035bf1cc3f330b9418393,250
1,25,LerayXT,25-KAY-16-a,45bc80f1727d8a54b5cc8a19c3969bd893e13456,73
1,25,LerayXT,25-KAY-16-a,306c4f9eb8ff5769dbdea055201b7bec5926dde2,232
1,25,LerayXT,25-KAY-16-a,f89a8121ed52029c3cafdbb4897cc03db67e6b4e,162
1,25,LerayXT,25-KAY-16-a,a615d530162128c3c936ade6ed2234f3d0673390,212
1,25,LerayXT,25-KAY-16-a,4167b4f19eb8c80c7d2e6f47c3d2382c9fd7e892,175
1,25,LerayXT,25-KAY-16-a,8740020ff45d2df00999283763d915890cee755b,48
1,25,LerayXT,25-KAY-16-a,dba5f0be38423cf0c7d2e393322f2994c3842e09,40
1,25,LerayXT,25-KAY-16-a,f9655c297d0bb582c4eecebbf10b9d624428dd4a,120
1,25,LerayXT,25-KAY-16-a,b8ac31491229fc866006f89c77903ee3b7b2665f,109
1,25,LerayXT,25-KAY-16-a,99a7700f087ce3e954fab66850d21fec418f84ed,92
1,25,LerayXT,25-KAY-16-a,9bd990d8b365ed15ece9a68b4f62012485f256a1,66
1,25,LerayXT,25-KAY-16-a,1f841404a88a92c7496dbe3de2efd88a0f9db228,90
1,25,LerayXT,25-KAY-16-a,bf088a7e6f4f481e876851a455e6d233e9a6f148,84
1,25,LerayXT,25-KAY-16-a,ab374adef788269151296702d59d09ea544f8e6d,47
1,25,LerayXT,25-KAY-16-a,4e25e06edbd91e6419efa973d696b1f30af97e27,69
1,25,LerayXT,25-KAY-16-a,a4ddf4f5b03af7c4d8be6e5f56c3970216ee0fec,47
1,25,LerayXT,25-KAY-16-a,04c8ba95746e2e87590cfc014a640caf260035eb,64
1,25,LerayXT,25-KAY-16-a,681877f0e62f24beec0f72140d6afaf092d9b3db,59
1,25,LerayXT,25-KAY-16-a,c3fd16ff53836a186f665686f4cb7aa907cfc0ef,54
1,25,LerayXT,25-KAY-16-a,a2ee1631727ce7e9fd463d872b2587b9fab94102,48
1,25,LerayXT,25-KAY-16-a,33735a4650efbc06ece7d9f9b66d68b6e2ceca7c,21
1,25,LerayXT,25-KAY-16-a,e7bac8233366b79df720d65a02b8b92b48ed128e,33
1,25,LerayXT,25-KAY-16-a,93bc318e7d7203dfbb3134ce5785b07d00edd609,22
1,25,LerayXT,25-KAY-16-a,43eb3c9731a3eff85c1e6e0b3cd2c672333903e2,13
1,25,LerayXT,25-KAY-16-a,b59123a379831effb98f06fc319bbdc8108e6b16,11
1,25,LerayXT,25-KAY-16-a,874e313323f09b0898f0927ff8eb7b017f283f25,10
1,25,LerayXT,25-KAY-16-a,19238beb4d028b279bf4f23ddd39fa4115244c33,9
1,25,LerayXT,25-KAY-16-a,f1aedafb2b8b941ebeabada8c2268fbc57cc4824,8
1,25,LerayXT,25-KAY-16-a,d1fec282fc95b25722b8371553263d8df0628ef3,1
1,26,LerayXT,26-KAY-16-b,9539f6a44c877269198249a8f0b5f957f8854c7e,131987
1,26,LerayXT,26-KAY-16-b,6f09afda42df08e5dbcce46aaa716e3203c03cf9,135
1,26,LerayXT,26-KAY-16-b,5589c9fd0b80abb991095d51b0d08322c825b1ab,373
1,26,LerayXT,26-KAY-16-b,74288e9967e36f202922cbd4f83b5236a199f917,457
1,26,LerayXT,26-KAY-16-b,1c8b16fb8ec494e8e799132635e1a77f390454ed,330
1,26,LerayXT,26-KAY-16-b,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,674
1,26,LerayXT,26-KAY-16-b,67ea62282df47a1b7579f046b745d6743fd791ad,180
1,26,LerayXT,26-KAY-16-b,5ee8482e3a25aa2e566598c8f01b8cd76493265a,6679
1,26,LerayXT,26-KAY-16-b,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,436
1,26,LerayXT,26-KAY-16-b,87cc03f785b8668a067e4ae97988ac6d17ba7be4,359
1,26,LerayXT,26-KAY-16-b,c94b431bd56cbd46286cb32c7f579e99843ab2df,121
1,26,LerayXT,26-KAY-16-b,e0b29081af56df6c3f6b771f1627245df48152e1,13
1,26,LerayXT,26-KAY-16-b,fae8b927c8a0aaa705ad5cccd7edfbd7fe55b5bc,431
1,26,LerayXT,26-KAY-16-b,00e230ad785b1cabe0eaf35d1b988650b4fea591,27
1,26,LerayXT,26-KAY-16-b,76212b750992d02bc9696ddabcc65960829fb6ef,87
1,26,LerayXT,26-KAY-16-b,e8481614e1e340fd4881bc17012fa16bc8c3372c,178
1,26,LerayXT,26-KAY-16-b,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,10
1,26,LerayXT,26-KAY-16-b,cd2ce29c97510700981138fa6514e4c21785433f,171
1,26,LerayXT,26-KAY-16-b,3369d13b0377014995a3a660a8f96cadd8d49774,183
1,26,LerayXT,26-KAY-16-b,c6435fead6eaec2248f1324cf12d98474b79b7ba,107
1,26,LerayXT,26-KAY-16-b,2e52fe9f9ea51c77967781cae24a5a3b51d71ec0,77
1,26,LerayXT,26-KAY-16-b,6cd5094c6111dcaa11f6eb6268c7ff911174fab0,75
1,26,LerayXT,26-KAY-16-b,e51c798493b0fc213830528a27e114beaf41ddf3,68
1,26,LerayXT,26-KAY-16-b,d6dfa0d2c64d096ebfcbdb2256e7ec2f4c09a6bc,67
1,26,LerayXT,26-KAY-16-b,d8d73b52078154bcffe8bdb47c424c293f6b558e,22
1,26,LerayXT,26-KAY-16-b,bddbe59e70d674d96a3a99c9af04859eb359b43d,5
1,26,LerayXT,26-KAY-16-b,273128c08ab43aec62249d03e5a1ef294701778b,39
1,26,LerayXT,26-KAY-16-b,bee1b7fefac9c7d8a6eba88ac731fc9d03962fd9,29
1,26,LerayXT,26-KAY-16-b,837229350b2358fed50ec665cf1c63032334b5a0,26
1,26,LerayXT,26-KAY-16-b,19545b22c85d2ad511454df3c28b441627731b2e,22
1,26,LerayXT,26-KAY-16-b,ff9c7fec62a4d11b8d9d08e5c7e6af31dc66d514,8
1,26,LerayXT,26-KAY-16-b,11f406b46d95812d525976148269a739ad542867,5
1,26,LerayXT,26-KAY-16-b,1fd06498b594747f123dc082a73fdf838bcd4282,5
1,26,LerayXT,26-KAY-16-b,b7eedf8922b19780926f618c03fe2099f48df534,5
1,27,LerayXT,27-KAY-16-c,9539f6a44c877269198249a8f0b5f957f8854c7e,283802
1,27,LerayXT,27-KAY-16-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,834
1,27,LerayXT,27-KAY-16-c,5589c9fd0b80abb991095d51b0d08322c825b1ab,687
1,27,LerayXT,27-KAY-16-c,74288e9967e36f202922cbd4f83b5236a199f917,2109
1,27,LerayXT,27-KAY-16-c,1c8b16fb8ec494e8e799132635e1a77f390454ed,542
1,27,LerayXT,27-KAY-16-c,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,894
1,27,LerayXT,27-KAY-16-c,67ea62282df47a1b7579f046b745d6743fd791ad,404
1,27,LerayXT,27-KAY-16-c,5ee8482e3a25aa2e566598c8f01b8cd76493265a,12273
1,27,LerayXT,27-KAY-16-c,108d4657158923e75cc49074e7b77dd24fbb23ed,429
1,27,LerayXT,27-KAY-16-c,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,1055
1,27,LerayXT,27-KAY-16-c,317a0f4948acf74d0f9571922b285195b7bdac87,422
1,27,LerayXT,27-KAY-16-c,c94b431bd56cbd46286cb32c7f579e99843ab2df,254
1,27,LerayXT,27-KAY-16-c,21155ae400c04de609746bc03b1c296c09a516eb,986
1,27,LerayXT,27-KAY-16-c,1d7b49f239271ef55c960b6c754d639d59320541,1226
1,27,LerayXT,27-KAY-16-c,431013dc964e02b127a82ffa774ef1649197be83,358
1,27,LerayXT,27-KAY-16-c,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,465
1,27,LerayXT,27-KAY-16-c,fae8b927c8a0aaa705ad5cccd7edfbd7fe55b5bc,75
1,27,LerayXT,27-KAY-16-c,801103eae5044ae4636d0b2b1d3f6903d2f84d3e,487
1,27,LerayXT,27-KAY-16-c,c981c5fd769a5e7030b3a38117747056c09a4689,450
1,27,LerayXT,27-KAY-16-c,702f75e5959a663c490f56ea91b36dd953eba83a,383
1,27,LerayXT,27-KAY-16-c,dd9e5308150ac01dd7f1eea5387b71247271fe73,40
1,27,LerayXT,27-KAY-16-c,05562ba1e108b337bcf94e5e14b00bd4841e76bf,155
1,27,LerayXT,27-KAY-16-c,c07b74c3abd05d0536044dd604bbbd954eb6081d,18
1,27,LerayXT,27-KAY-16-c,93af5e7b2c95564984d8204feb8486f16613f6bc,328
1,27,LerayXT,27-KAY-16-c,6825aa1f28123b8c4bdac9689683cd6db656df94,294
1,27,LerayXT,27-KAY-16-c,8c0513deff58a60301a98739ea2ef6cf863544aa,255
1,27,LerayXT,27-KAY-16-c,45bc80f1727d8a54b5cc8a19c3969bd893e13456,27
1,27,LerayXT,27-KAY-16-c,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,178
1,27,LerayXT,27-KAY-16-c,c95274876addce0ef96f9973ba6d34d301b86ba2,199
1,27,LerayXT,27-KAY-16-c,596cf8230c9f5f6b36c6410cd40d1bb736986a06,194
1,27,LerayXT,27-KAY-16-c,e1979845d6947053e766deceb20225f85e90d6ca,3
1,27,LerayXT,27-KAY-16-c,64adf48a74f26ae81edb384a6d3d69cbfc325ca5,155
1,27,LerayXT,27-KAY-16-c,8740020ff45d2df00999283763d915890cee755b,79
1,27,LerayXT,27-KAY-16-c,32a8e02aaf44a398f73ed9e646fab2c7836ed126,142
1,27,LerayXT,27-KAY-16-c,3cb659ad9e34a3b88edcc6c4a43ae551c1ff3002,140
1,27,LerayXT,27-KAY-16-c,dba5f0be38423cf0c7d2e393322f2994c3842e09,96
1,27,LerayXT,27-KAY-16-c,b93f54075d75e0a779a2f944978a3f13e992fcdd,126
1,27,LerayXT,27-KAY-16-c,a6133ad6f3a7a7de288247991ef2d961d6c6d596,124
1,27,LerayXT,27-KAY-16-c,71021ac3036e63b92f436b59c0f3a443b23e149a,113
1,27,LerayXT,27-KAY-16-c,b16786a0343bf2bec111c258e1e1a87d3fd9d294,95
1,27,LerayXT,27-KAY-16-c,0a9cacbdfacc1d15b5c336eec1b933f1abafe2bf,88
1,27,LerayXT,27-KAY-16-c,ca21a56c3dbbbd0ca80329995abf25c119eb8411,78
1,27,LerayXT,27-KAY-16-c,99a0397bbe8b259ad1d0eb15403647379d24f5e2,44
1,27,LerayXT,27-KAY-16-c,d8d73b52078154bcffe8bdb47c424c293f6b558e,42
1,27,LerayXT,27-KAY-16-c,be4815e4213e21954b2fd2872a6744c5ad233bc2,37
1,27,LerayXT,27-KAY-16-c,822896131d0da4374179df7e88522afaa0f08b49,53
1,27,LerayXT,27-KAY-16-c,f72b9d23c3d6a956c2cabe6fb0ee7b1482767cca,51
1,27,LerayXT,27-KAY-16-c,877dfc97235e71639921b7b8060e790f6d88c37e,49
1,27,LerayXT,27-KAY-16-c,85ba021b8d20849fc2cc9f353a9ffa5eded20771,48
1,27,LerayXT,27-KAY-16-c,74e870d0512a19115c629e5b9c1f73359f7fa688,47
1,27,LerayXT,27-KAY-16-c,92ae3975893b3250f860308bc9f023ef1275b2db,3
1,27,LerayXT,27-KAY-16-c,59a0f537a099c3a97365cea462a6669f8b410c54,20
1,27,LerayXT,27-KAY-16-c,f6dce6bea6e5274206d2bf72d26b147f0cb0ae36,33
1,27,LerayXT,27-KAY-16-c,8eb866a27fdf1ae7d91f1cd7a059bd7f1f614bd9,21
1,27,LerayXT,27-KAY-16-c,7893a37e8870ac0ad0f8aced0ffcb4ddd2537847,19
1,27,LerayXT,27-KAY-16-c,c5c57a1af5f9cba3932d80cd6a9e7743d9163ab0,16
1,27,LerayXT,27-KAY-16-c,e23d48f2dd7b2fc59390750c04a0465272912312,10
1,27,LerayXT,27-KAY-16-c,cd2948278cc77a9e054d4de8936f24d2d4e739e1,8
1,27,LerayXT,27-KAY-16-c,8014bf86e3d927ba91818f08c1a0b58c87b77128,4
1,28,LerayXT,28-KAY-17-a,9539f6a44c877269198249a8f0b5f957f8854c7e,203282
1,28,LerayXT,28-KAY-17-a,6f09afda42df08e5dbcce46aaa716e3203c03cf9,53
1,28,LerayXT,28-KAY-17-a,5589c9fd0b80abb991095d51b0d08322c825b1ab,189
1,28,LerayXT,28-KAY-17-a,74288e9967e36f202922cbd4f83b5236a199f917,65
1,28,LerayXT,28-KAY-17-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,49
1,28,LerayXT,28-KAY-17-a,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,96
1,28,LerayXT,28-KAY-17-a,67ea62282df47a1b7579f046b745d6743fd791ad,96
1,28,LerayXT,28-KAY-17-a,70d18a47706a14ff4e506fc3c862537937e00e47,72
1,28,LerayXT,28-KAY-17-a,197b31ea89b5f3c962916b4e3773b4101a2d888e,75
1,28,LerayXT,28-KAY-17-a,98a39761453824d989777600187ee4e13d420efb,37
1,28,LerayXT,28-KAY-17-a,f2128dde9f6d2ccfbfe678348c1bbb8c78bd0321,32
1,28,LerayXT,28-KAY-17-a,7b8f02e14c8f73286bafdbc345dcb04775a728c6,21
1,28,LerayXT,28-KAY-17-a,6e98d4c7277badbd0b5590399bd34969ef643f51,16
1,28,LerayXT,28-KAY-17-a,95f76034fb06b0a475706f682195181e9a80e2a9,8
1,29,LerayXT,29-KAY-17-b,9539f6a44c877269198249a8f0b5f957f8854c7e,192333
1,29,LerayXT,29-KAY-17-b,6f09afda42df08e5dbcce46aaa716e3203c03cf9,30
1,29,LerayXT,29-KAY-17-b,5589c9fd0b80abb991095d51b0d08322c825b1ab,269
1,29,LerayXT,29-KAY-17-b,1c8b16fb8ec494e8e799132635e1a77f390454ed,94
1,29,LerayXT,29-KAY-17-b,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,140
1,29,LerayXT,29-KAY-17-b,67ea62282df47a1b7579f046b745d6743fd791ad,81
1,29,LerayXT,29-KAY-17-b,70d18a47706a14ff4e506fc3c862537937e00e47,44
1,29,LerayXT,29-KAY-17-b,197b31ea89b5f3c962916b4e3773b4101a2d888e,68
1,29,LerayXT,29-KAY-17-b,aae575e694494e1d78c96eaa3a66ec3d2f2c7d72,22
1,29,LerayXT,29-KAY-17-b,f34a1d56209f0ec65e4db377663e34cde471cb1f,32
1,30,LerayXT,30-KAY-17-c,9539f6a44c877269198249a8f0b5f957f8854c7e,173592
1,30,LerayXT,30-KAY-17-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,47
1,30,LerayXT,30-KAY-17-c,5589c9fd0b80abb991095d51b0d08322c825b1ab,234
1,30,LerayXT,30-KAY-17-c,74288e9967e36f202922cbd4f83b5236a199f917,66
1,30,LerayXT,30-KAY-17-c,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,74
1,30,LerayXT,30-KAY-17-c,67ea62282df47a1b7579f046b745d6743fd791ad,68
1,30,LerayXT,30-KAY-17-c,70d18a47706a14ff4e506fc3c862537937e00e47,102
1,30,LerayXT,30-KAY-17-c,197b31ea89b5f3c962916b4e3773b4101a2d888e,45
1,30,LerayXT,30-KAY-17-c,c95ffed6c27f24bfa88cf20699f611150d4beba7,19
1,30,LerayXT,30-KAY-17-c,e07a1ad25ea419465e2ded4630d9ce24610db3ae,9
1,30,LerayXT,30-KAY-17-c,5cb19481cd93e13f98ae31c559c70bf768a74538,3
1,31,LerayXT,31-KAY-18-a,774abf06c89d3a17ebe195b28f7c167b143bfbe7,96214
1,31,LerayXT,31-KAY-18-a,6f09afda42df08e5dbcce46aaa716e3203c03cf9,27581
1,31,LerayXT,31-KAY-18-a,5589c9fd0b80abb991095d51b0d08322c825b1ab,39
1,31,LerayXT,31-KAY-18-a,cb5c3811ed77521f2f6637975a366330732006ca,28186
1,31,LerayXT,31-KAY-18-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,13
1,31,LerayXT,31-KAY-18-a,67ea62282df47a1b7579f046b745d6743fd791ad,20
1,31,LerayXT,31-KAY-18-a,51342afaf0e2588e3961f2e274b235422d32ae78,68
1,31,LerayXT,31-KAY-18-a,5ee8482e3a25aa2e566598c8f01b8cd76493265a,107
1,31,LerayXT,31-KAY-18-a,b742e7f3fa50bb43ad72546cb25d1f7d80fea519,263
1,31,LerayXT,31-KAY-18-a,b5e585c8e5e138f593919ece61a99beb39bbdcf3,1508
1,31,LerayXT,31-KAY-18-a,0ca68982cbdfb08473acb2009e580ddcd556ef29,1708
1,31,LerayXT,31-KAY-18-a,197b31ea89b5f3c962916b4e3773b4101a2d888e,207
1,31,LerayXT,31-KAY-18-a,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,9
1,31,LerayXT,31-KAY-18-a,af16bf2f97c583b1ded277f88daace8aa697e979,75
1,31,LerayXT,31-KAY-18-a,317a0f4948acf74d0f9571922b285195b7bdac87,109
